65.7	1.2	0.1	637.3	-99
67.3	1.3	0.1	637.3	-99
62.6	1.6	0.1	637.2	-99
60.7	1.5	0.5	637	-99
61	1.3	1.3	637	45
61.3	1.3	1.1	636.9	45
62.6	1.2	0.3	636.9	-99
64.1	1	0.1	637	-99
64.9	1.1	0.1	636.9	-99
66	0.8	0.1	636.9	-99
66.8	0.6	0	636.9	-99
65.9	0.4	0.2	637	-99
64.5	0	0.4	637.1	-99
62.3	0	0.2	637.2	-99
62.3	-0.3	0.1	637.3	-99
63	-0.3	0.1	637.4	-99
65	-0.7	0.1	637.5	-99
65.3	-0.5	0.1	637.5	-99
66.1	-0.6	0.2	637.5	-99
65.6	-0.2	1.2	637.1	135
65	0.3	0.5	637	135
62.6	1.4	0.1	636.9	-99
59.3	2.9	0.1	637	-99
55	4.6	0.1	637.1	-99
52.9	6.3	0.1	637.1	-99
50.3	8	0.1	637.2	-99
46.1	9.5	0.1	637.3	-99
41.2	10.8	0.1	637.3	-99
37.6	12	0.5	637.3	-99
33.9	13	0.4	637.4	-99
29.3	14.2	0.6	637.4	-99
26.1	14.5	1.1	637.3	-99
24.1	15.6	0.8	637.3	-99
21.9	16.8	1.1	637.2	-99
21.2	17.9	0.7	637.2	-99
19.3	18.3	1.1	637	-99
18	19.8	0.4	637	-99
17.2	20.5	0.8	636.9	-99
17.1	17.9	2.8	636.7	90
16.8	19.8	1.1	636.6	-99
19.8	19.2	2.6	636.4	90
21.5	18.2	3.5	636.2	135
22.5	17.7	4	636.1	135
22.1	17.5	4.1	636	90
21.7	17.9	3.7	635.8	90
22.4	18.6	3.6	635.6	90
20.4	18	4.2	635.3	90
19.8	18	4.7	635	90
19	17.3	6	634.7	90
19.7	17	6.9	634.5	135
19.2	17.1	7.1	634.2	90
19.8	17.2	6.4	634	90
19.2	17.1	6.7	633.9	90
18.7	16.8	7.7	633.8	135
20.9	16.6	7.7	633.7	90
23	16.5	7.8	633.7	135
22.8	16.1	7.8	633.7	135
22.2	16.1	7	633.9	135
26.5	14.6	7.5	635	135
30.1	13.9	7.5	634.6	135
30.2	14.5	4.2	634.3	90
30.7	14.2	3.7	634.6	90
31.9	13.1	5.3	635.1	90
31.9	12.2	5.7	635.8	90
29.6	11.4	5	636.1	90
28.5	10.8	5.1	636.2	90
25.4	10.5	4.4	636.4	90
23.5	10.2	2.7	636.7	135
24.1	9.9	2.6	636.8	90
22.6	9.6	2.6	637	135
22.1	9.2	2.3	637.2	45
22.5	8.9	1.8	637.3	135
22.6	9	3.7	637.4	90
24.9	8.8	3.7	637.4	90
30.6	8.5	3.5	637.5	90
32.4	8.3	3.4	637.6	90
34.9	7.9	2.4	637.7	90
33.6	5.2	0.3	637.9	-99
46.4	5.6	2.2	637.8	90
64.5	6.2	3.4	637.7	90
64.4	5.7	0.8	637.8	-99
64.6	4.8	0.2	637.8	-99
69.7	4.7	0.7	637.9	-99
69.8	5.1	1.4	637.8	90
71.5	4.1	0.4	637.9	-99
70.4	3.9	1	637.8	270
72	3.5	0.7	637.7	-99
71.2	2.8	0.3	637.7	-99
73.9	2.5	0.6	637.6	90
72.7	2	0.4	637.5	-99
71.7	2.3	0.9	637.4	135
71.8	1.9	0.2	637.4	-99
74	1	0.1	637.4	-99
73.8	1.2	0.1	637.3	-99
75	0.4	0.1	637.4	-99
73.3	0.1	0.1	637.3	-99
70.3	0.9	0.2	637.1	-99
71.7	0.2	0.4	637.2	-99
70.1	0.1	0.2	637.1	-99
66.3	0.2	0.5	637	135
65.2	-0.2	1.1	636.8	135
64.7	-0.4	0.9	636.8	135
63.8	-0.7	0.7	636.8	135
63	-0.7	0.4	636.9	135
62.9	-0.8	0.2	636.9	-99
63.8	-1.2	0.1	637	-99
63.7	-1.6	0.1	637.2	-99
63.7	-1.9	0.1	637.2	-99
63.9	-2	0.5	637.2	135
63.2	-2.1	0.1	637.4	-99
62.8	-1.9	0.2	637.4	-99
64.4	-2.2	0.6	637.5	-99
64.8	-2.6	0.1	637.6	-99
65.5	-2.5	0.2	637.7	-99
68.1	-3.3	0.1	637.6	-99
65.4	-2.9	0.1	637.1	-99
64	-2.4	0.1	637.2	-99
63.2	-1.2	0.1	637.2	-99
62.6	0.5	0.1	637.1	-99
58.1	2.4	0.1	637.1	-99
52.6	4.2	0.4	637.1	-99
44.5	5.5	1	637.2	315
39.5	6.8	0.8	637.3	315
35.9	8	0.9	637.3	315
33.8	9.4	0.6	637.3	-99
32.3	11.2	0.8	637.3	-99
34.5	12.2	3	637.4	315
33.9	12.6	3.4	637.4	315
31.8	13.1	2.4	637.4	315
28.8	14.5	1.2	637.4	-99
27	15.5	1.3	637.3	315
23.7	17.4	0.7	637.2	-99
21.9	17.8	1.1	637.1	-99
19.8	19.6	0.7	637	-99
17	18.7	2.3	636.8	90
15.6	17.5	2.9	636.6	45
16	17	3.2	636.5	90
16.4	16.9	4.3	636.3	90
16.5	16.6	6.5	636	90
16.1	16.3	7.9	635.7	90
15.3	16.1	8.6	635.5	90
13.8	17	6.9	635.4	90
13.2	16.9	7.4	635.1	90
12.5	16.7	8.7	634.8	90
10.8	17.9	6.2	634.7	45
8.8	19.1	6.4	634.6	45
9.6	18.2	6.2	634.5	45
9.1	17.6	8.4	634.3	45
9.8	17.2	7	634.2	45
10.9	16.5	8.1	634	90
10	16.9	7.8	634.1	45
11.9	16.4	7.8	634	45
10.6	16.1	8	634	90
9	17	6.4	634.2	45
8.7	16.6	7	634.3	45
8.9	15.6	7.4	634.5	45
9.1	15.2	6.5	634.7	45
9.2	14.5	6.6	635.1	45
10	13.7	4.7	635.7	45
9.9	12.4	5.2	636.3	45
10.6	11.5	3.5	636.7	45
11.2	10.6	1.4	636.8	45
15	10	0.1	636.8	-99
17.2	9.2	0.2	637	-99
18.4	8.5	0.5	637.1	-99
19.6	8.3	1.5	637.2	90
20.2	8.1	2	637.3	90
21	7.9	1.4	637.4	90
22	7.7	0.8	637.5	90
23.2	6.6	0.2	637.6	-99
26.9	4.5	0.9	637.8	-99
27.6	5.2	1.9	637.8	135
32.7	5.3	2.4	637.9	90
35.4	5.1	2.1	637.9	90
37.2	3.3	0.1	638	-99
41.4	2.5	0.2	638	-99
39.5	3.4	0.7	638	-99
41.9	1.7	1.2	638.1	-99
44.3	1.1	0.4	638.1	-99
46.8	1.6	0.1	638.1	-99
47.6	2.2	0.1	638.1	-99
48.6	2.1	0.1	638	-99
50.4	2.4	0.2	638	-99
51.4	2.3	0	638	-99
50.9	1.5	0.6	637.9	-99
52.5	1	0.4	637.9	-99
53.6	0.3	0.8	637.9	-99
54.3	-0.1	0.4	637.8	-99
55.5	-0.5	0.2	637.8	-99
55.5	-0.6	0.3	637.7	-99
54.8	-0.9	0.2	637.5	-99
51.8	-1	1.1	637.5	90
52.7	-0.9	1.2	637.3	90
52	-0.8	1.1	637.2	90
53.3	-1	0.5	637.1	90
52.2	-0.9	0.1	637	-99
51.7	-1.3	0.6	637	-99
52	-2.1	0.9	637	135
51.8	-2.5	0.9	637	135
50.9	-2.8	0.1	637.1	-99
51.6	-3.4	0.1	637.2	-99
52.2	-3.8	0.1	637.2	-99
53	-3.9	0.1	637.2	-99
52.5	-3.6	0.1	637.2	-99
54	-3.1	0.2	637.2	-99
53.5	-2.7	0	637.2	-99
52.9	-3.2	0.1	637.3	-99
52.1	-3.7	0.3	637.6	-99
52.2	-4.2	0	637.7	-99
56.6	-5	0.1	637.9	-99
55.2	-5.3	0.1	637.8	-99
54.6	-4.8	0.1	637.3	-99
53.4	-4.3	0.1	637.1	-99
49.6	-2.7	0.2	637.1	-99
45	-1.1	0.2	637.1	-99
41.6	0.7	0.1	637.1	-99
37.2	2.6	0.6	637.1	-99
34.5	4.1	1.3	637.3	315
31.8	5.3	1.7	637.4	315
29.9	6.6	2.2	637.5	315
28.5	8.1	2.1	637.5	315
26.3	9.1	3.8	637.6	315
25	10.2	4.2	637.6	315
29.3	11.3	4.4	637.7	315
31.6	11.9	5.5	637.7	315
29	12.4	4.9	637.6	315
27	13.6	3.4	637.6	315
25.4	14.7	3.1	637.6	315
24.8	15	3	637.5	315
22.8	16.5	2.8	637.4	0
21.1	17.9	1.8	637.3	315
19.7	17.9	2	637.2	315
18.7	18.4	3	637.1	0
18	18.1	2.8	636.9	0
17.2	19.7	1.6	636.8	-99
15.4	20.8	2.5	636.5	315
15.7	18.8	4.9	636.2	315
14.6	19.2	4.7	636	315
14	18.9	2.6	635.8	315
13.2	20.8	2.1	635.6	315
13.4	19.9	4.3	635.4	315
13.5	18.6	4.8	635.2	0
13.3	19.8	0.9	635.1	-99
12.8	19.8	3.6	634.8	0
12.9	18.5	4.2	634.7	315
12.5	18.6	4.2	634.6	0
12.4	19.1	2.7	634.6	45
11.7	19.3	5.2	634.5	315
39.8	1	0.5	638.7	225
39.5	1	0.1	638.7	-99
39.8	0.7	0.1	638.8	-99
41.4	0.5	0.2	638.7	-99
41.5	0.8	0.1	638.6	-99
41.4	1.4	0.1	638.7	-99
42.4	0.5	0.1	638.8	-99
43.8	0	0.1	638.7	-99
42.8	1	0.5	638.6	-99
43.9	0.8	0.1	638.5	-99
45.6	0.1	0.1	638.4	-99
45.2	0.1	0.2	638.3	-99
45.4	0.5	0.1	638.3	-99
44.8	0.8	0.2	638.3	-99
46.7	-0.2	0.1	638.3	-99
45.7	0.1	0.1	638.2	-99
45.4	-0.3	0.2	638.1	-99
47.2	-1	0.4	638.1	-99
46.4	-1.2	0.2	638.1	-99
46.5	-1.3	0.7	638.2	135
46.1	-0.9	0.6	638.1	90
46.5	-0.8	1.4	638.2	135
44.8	-0.8	0.9	638.2	180
47.8	-1.8	0.1	638.4	-99
49.3	-2.1	0.1	638.4	-99
49.3	-2.3	0.2	638.5	-99
47.2	-2	0.1	638.6	-99
47.6	-2.1	0.1	638.6	-99
48.4	-2.5	0.1	638.6	-99
49.1	-2.6	0.1	638.1	-99
48.8	-2.2	0.1	638	-99
45.4	-0.9	0.1	637.9	-99
41.9	0.8	0.1	638	-99
38.9	2.4	0.1	637.9	-99
35.6	4.2	0.1	638	-99
32.8	5.4	0.2	638.1	-99
29.7	6.6	0.7	638.2	315
27.9	7.9	1	638.2	315
25.9	8.9	1.8	638.3	315
23.6	10.1	1.5	638.4	315
21.7	11.2	1.3	638.4	270
20.5	12.6	1	638.4	270
19.4	13.9	1	638.5	-99
18.4	15.1	0.8	638.5	-99
18	15.8	1.1	638.4	-99
16.6	16.7	1.8	638.3	225
15.1	18.1	0.8	638.2	-99
14.2	17.7	1.5	638	135
12.8	18.9	0.6	637.9	-99
12.9	19	2.2	637.7	315
12.3	18.5	1.9	637.5	0
11.3	19	1.5	637.4	135
11.7	18.4	4.5	637.2	315
12	18.5	3.7	637	315
11.6	19.2	1.6	636.9	-99
11.3	20	1.5	636.6	45
11.2	19.6	1.5	636.4	135
11.8	18.3	3	636.1	135
12.2	17.2	3.8	635.8	135
12.4	17.1	2.4	635.7	135
13.1	18.5	2.5	635.5	135
13.3	17	4.8	635.2	90
13.2	16.7	4.3	635.1	90
13.1	17.9	2.6	635.2	135
13.2	17.2	3.9	635	90
14.9	16.3	5.8	634.9	90
17.4	15.5	7.7	634.8	135
19.2	15.2	6.8	634.8	135
19.1	15.2	5.8	634.9	135
20.5	14.5	5.8	635.1	135
21.6	13.9	5.2	635.3	135
21.3	13	6.2	635.6	135
21	12.2	5.5	636	135
23.7	11.3	4.9	637	135
24.1	10.7	4.7	637.3	135
27.3	10.3	3.3	637.5	135
31.3	9.7	1.4	637.7	135
32.4	9.3	0.6	637.8	-99
35.2	8.6	0.2	637.9	-99
38.7	8.6	1.2	638.1	135
40.8	8.1	0.4	638.2	-99
42.5	6.9	0.2	638.4	-99
44.2	7	0.2	638.5	-99
45.4	6.8	0.2	638.6	-99
48.4	6.1	0.1	638.7	-99
47.8	6.3	0.2	638.8	-99
49	5.7	0.3	639	-99
50.5	5.5	0.3	639.1	-99
52.6	4.9	0.3	639.1	-99
55.4	4.9	1.8	639	135
57.7	5.1	2.5	639	135
62.1	4.8	0.5	639.1	-99
63.9	4.5	0.2	639.1	-99
63	3.2	0.1	639.2	-99
69.4	2.7	0.6	639.2	-99
69.7	1.9	0.1	639.3	-99
72.1	1.9	0.2	639.3	-99
74.1	1.9	0.1	639.3	-99
77.9	1.8	0.1	639.3	-99
79.1	1.3	0.1	639.3	-99
85.3	1.5	0.2	639.2	-99
87.7	1.5	1.6	639.1	135
92.6	1.7	2.8	638.9	90
93.7	2.1	5.9	638.5	90
93.9	2.2	6.8	638.3	90
94.2	2	6.3	638.2	90
94.9	1.3	2.7	638.4	90
94.8	0.4	0.2	638.5	-99
94.6	0	0.2	638.5	-99
97	0.3	1.2	638.4	135
96.4	0.1	0.5	638.3	-99
96.5	-0.7	0.3	638.3	-99
97.7	-1.2	1.1	638.3	45
99.6	-2	2	638.3	45
99.9	-1.5	1.3	638.4	45
99.9	-1.3	1.3	638.5	90
99.9	-0.2	3	638.4	90
99.9	0.1	4	638.4	90
99.9	0.1	2.6	638.5	135
99.9	-0.2	1.8	638.6	90
99.9	-0.5	1.4	638.7	135
99.9	-0.8	1.2	638.8	90
99.9	-0.9	2.3	638.9	90
99.9	-0.8	2.2	639.1	90
99.9	-0.7	3.2	639.2	90
99.9	-0.5	3.1	638.9	135
99.9	-0.1	3.9	638.7	90
99.3	0.5	4.5	638.6	90
97.7	1	4.8	638.6	90
96.4	1.4	5.7	638.5	90
94.9	1.9	5.7	638.6	90
93.1	2.6	4.8	638.7	90
90.9	3.2	4.2	639	90
84.4	4.5	3.4	639.1	90
78.4	5.2	3.5	639.2	90
70	6.2	2.6	639.2	90
62.5	7.6	1.6	639.3	90
56.5	9	1.1	639.3	135
50.5	10.2	1.2	639.2	-99
44	11.4	0.8	639.1	-99
39	13	0.6	639.1	-99
36.8	13.4	1	638.9	-99
34	14.5	0.7	638.8	-99
32.2	14.3	1.2	638.6	135
30.8	15.2	2.1	638.5	135
28.2	15	1.9	638.4	135
24.2	16.6	1.6	638.3	90
30.3	16	1.6	638.1	90
30.8	15.1	3.5	637.9	90
34	15.4	3.7	637.6	90
35.2	15.1	4.2	637.4	90
35.6	14.8	4.4	637.2	90
33.9	15	4.8	636.9	135
32.2	15.3	4.2	636.6	135
30.4	15.9	3.5	636.5	90
29.5	15.5	4.7	636.2	135
28.2	15.7	4.5	636	135
27.3	15.3	5.1	635.8	135
27.4	15.1	5.3	635.6	90
27.4	14.9	5.8	635.5	135
28.2	14.6	7.3	635.2	135
29.6	14.6	6.4	635.2	135
30.1	14.7	6.1	635.2	135
29.7	14.4	6.2	635.2	135
30.2	13.8	7.3	635.1	90
31.8	13.5	6.1	635.3	135
33.2	12.8	6.9	635.4	135
35.2	12.3	6.3	635.6	135
37.5	11.4	6.3	636.1	135
41	10.4	5.6	636.9	135
46.6	9.7	5.2	637.2	90
49	9.3	5.1	637.3	90
50.6	8.9	3.9	637.4	90
53.5	8.5	4	637.5	90
55.1	8	1.7	637.7	90
57.9	7.7	2.3	637.8	90
62.1	7.4	3.2	637.9	90
63.3	7.3	4.1	637.9	90
65.3	6.8	3.1	638	90
66.7	6.5	3.7	638.1	90
68.1	6.3	3.8	638	90
69.5	6	4.8	638	90
71.2	5.6	4.1	638.1	90
73	5.4	3.7	638.2	90
73.7	5.2	2.5	638.2	90
75.4	4.9	3	638.2	90
77.9	4.5	3.2	638.4	90
78.6	4.2	2.2	638.5	135
78.7	4.1	2.1	638.6	135
80.5	3.7	1.8	638.6	135
80.6	3.5	1.5	638.6	135
81.1	2.5	0.5	638.7	-99
83.2	1.8	1.2	638.7	180
83.6	2.2	1.1	638.7	135
83.7	2.5	0.3	638.6	-99
84.1	2.1	0.4	638.6	135
87.4	1.3	0	638.6	-99
88.9	1.4	0.1	638.6	-99
86.4	1.7	1.5	638.4	90
86	1.7	2.3	638.3	90
85.2	1.6	1.4	638.3	90
83.6	1.4	0.9	638.3	90
84.7	1.4	1	638.3	90
84.4	1.5	1.1	638.2	135
85.4	1.2	0.7	638.2	135
86.1	1	0.4	638.1	-99
86.5	0.8	1	638.1	90
85.2	-0.6	1.1	638.2	-99
84.6	-3.5	0.6	638.4	270
88.2	-3.2	0.1	638.4	-99
89	-2.5	0.2	638.4	-99
87.1	-2.2	0.6	638.4	-99
86.4	-2.5	0.2	638.5	-99
88.9	-2.6	0.1	638.5	-99
87.4	-2.2	0.1	638.5	-99
79	-2.3	0.1	638.5	-99
75.5	-2.2	0.1	638.5	-99
75.4	-2.2	0.1	638.6	-99
75.2	-2.5	0.1	638.6	-99
73.3	-2.3	0.1	638.7	-99
72.2	-2	0.1	638.6	-99
71.8	-1.7	0.1	638.2	-99
71.2	-1.3	0.2	638.1	-99
69.7	-0.3	0.1	638.1	-99
67.5	1.2	0.2	638.1	-99
64.1	2.9	0.1	638.1	-99
61	4.6	0.1	638.1	-99
57	5.9	0.3	638.2	-99
54.8	7	0.3	638.2	-99
51.4	8.3	0.5	638.3	-99
47.2	9.5	1	638.3	270
43.2	10.6	1.1	638.3	270
40.1	11.7	0.8	638.2	-99
35.7	13.3	0.6	638.2	-99
32.4	14.5	0.8	638.2	-99
29.7	15.2	0.9	638.1	-99
30.5	15.8	1.7	638.1	45
29.8	15.4	1.5	638	135
26.6	16.5	1.6	637.8	135
25.6	17.2	0.9	637.7	-99
23.5	18.2	1.1	637.5	90
22.8	17.7	2.5	637.3	90
24.4	16.9	4.9	637.1	90
26.6	15.9	4	637	90
28.3	15.9	5.8	636.8	90
28.1	16	5.1	636.6	90
26.3	17.2	3	636.5	135
24.8	18.3	3.2	636.3	135
25.9	16.7	5.1	636	90
25.7	16.4	5.9	635.8	90
25.8	15.9	7.4	635.5	90
26.7	15.5	7.4	635.3	135
25.8	15.8	7.6	635.1	135
25.5	16	5.9	635	135
24.9	16.2	5.6	634.8	90
25.9	16	5.8	634.7	135
25.6	16.3	5.1	634.6	135
26.7	15.7	6.6	634.5	135
26.1	15.8	6.1	634.6	135
25.5	15.6	5.9	634.7	135
25.7	15.6	4.8	634.8	135
25.9	15	5.7	634.8	90
26.6	14.2	6.9	634.9	135
27.8	13.8	4.6	635.2	135
31.7	12.9	4.8	635.6	135
35.9	11.8	4.7	636.4	90
38.8	11	4.3	636.7	90
38.8	10.6	3.7	636.8	90
42.7	10.1	3.5	636.9	90
46.6	9.8	3	637	90
46.7	9.5	2.8	637.1	90
50.1	9.2	2.8	637.2	90
52.2	8.9	3.5	637.3	90
53.9	8.6	3.5	637.5	90
57.4	8.1	3.2	637.6	90
61.1	7.6	3.2	637.7	90
63.4	7.3	3	637.8	90
65	7.1	4	637.8	90
67.8	6.8	3.5	637.9	90
72.6	6.3	4	638	90
76.4	5.9	4.9	638	90
77.8	5.7	5.2	637.9	90
78.8	5.5	5	637.8	90
79.2	5.4	6.6	637.7	90
79.5	5.2	4.6	637.7	90
83.6	4.7	4.4	637.7	135
85.3	4	0.7	637.9	-99
84.5	3.1	0.8	638	-99
83.1	3.6	0.8	638	-99
82.8	3.3	0.6	638	-99
83.7	2.9	0.4	638	-99
84	2.7	1	637.9	-99
83.5	2.7	0.6	637.9	-99
83	2.6	2.2	637.9	90
83.2	2.8	2.9	637.8	90
83.8	2.6	1.2	637.8	90
85.7	1.9	0.1	637.7	-99
87.2	1.6	0.3	637.7	-99
87.1	1.7	1.7	637.6	90
87.6	1.6	1.9	637.6	90
89.4	1.6	1.5	637.6	135
91.1	1.4	0.6	637.6	135
92.3	1.1	0.2	637.6	-99
92.8	0.8	0.2	637.6	-99
92.9	-0.3	0.1	637.6	-99
92.6	-1.1	1.2	637.7	0
91.6	-1.6	0.1	637.6	-99
91.8	-1.9	0.1	637.6	-99
93.3	-1.8	0.1	637.6	-99
92.6	-1.4	0.1	637.7	-99
92.3	-1.2	0.1	637.8	-99
90.6	-0.8	0.1	637.8	-99
89	-1	0	637.9	-99
84.6	-1.3	0.1	638	-99
82.7	-1.6	0.1	638.1	-99
82.2	-1.5	0.9	638.2	135
84.7	-1.7	0.1	638.2	-99
83.8	-1.2	0.2	637.9	-99
83.6	-0.7	0.1	637.8	-99
84.1	0.1	0.1	637.7	-99
84.5	1.4	0.1	637.6	-99
79.6	3.1	0.1	637.6	-99
71.1	4.7	0.1	637.6	-99
61.4	6.1	0.6	637.7	-99
51.7	7.1	2.2	637.8	225
44.7	8.5	3	637.9	225
38.4	9.6	2.4	638	225
33.4	10.9	2.7	638.1	225
30.9	12.2	1.9	638.1	225
28.9	13.5	0.8	638.1	-99
27.5	14.5	1.2	638.1	225
26.1	15.3	1.5	638	-99
23.2	16.5	1.2	637.9	180
21.4	17.1	0.8	637.8	-99
20	17.7	1	637.7	-99
18.6	18.9	1.3	637.6	270
16.8	19.2	0.6	637.4	-99
16.2	20.5	1.7	637.2	-99
15.9	19.9	1.2	637.1	225
14.7	19.4	2.6	637	315
13.7	19.4	2.6	636.7	0
13.2	19.5	2	636.5	45
13.2	20.2	4	636.3	315
13	20.4	1.3	636.1	-99
12.5	20.7	3.4	635.8	315
12.7	19.9	3	635.6	315
12.4	21	1.2	635.3	-99
12.9	20.1	4.9	635	315
13.7	18.8	4.8	634.9	0
13.2	19.6	1.5	634.7	135
14	19.2	3.3	634.6	315
14.5	19	5.5	634.4	315
14.9	18.3	5.8	634.4	0
15.1	18.4	4.8	634.4	315
15.2	18.6	3.7	634.4	315
15.2	18.6	3	634.4	315
15.7	18.5	3.8	634.3	315
19.3	17.4	2.7	634.6	45
20.1	18	2.1	634.8	45
20.9	16.2	2	635	90
21.5	15.3	1	635.3	90
24	14.1	1.3	636.3	45
28.3	12.5	2.3	636.6	90
30.2	11.7	2.2	636.6	90
31.2	11.3	2.5	636.7	90
31.1	10.9	1.7	636.9	90
32.1	10.2	0.3	637.1	-99
35.8	10	1.5	637.3	135
41	9.4	0.2	637.4	-99
43.3	9	0.4	637.5	-99
45.4	8.9	1.2	637.5	135
46.5	8.7	1.1	637.6	90
48.2	8.1	1	637.7	90
49.5	8	2.3	637.8	90
50	7.8	2.6	637.9	90
56.6	7.4	3.5	637.9	90
64.5	7	4.5	637.8	90
68.3	6.8	4.4	637.8	90
70.6	6.5	4.2	637.8	90
70.8	6.4	4.8	637.7	90
73.8	6	3.7	637.7	90
79.8	5.6	4.9	637.6	90
84.3	5.1	5.4	637.6	90
86.4	5	6.3	637.5	90
86.1	4.9	5.6	637.5	90
85.6	4.8	5	637.5	135
84	4.5	2.3	637.6	135
82.8	3.2	0.6	637.7	-99
81.3	3	0.3	637.7	-99
76.9	3.1	0.3	637.7	-99
76.7	1.8	0.1	637.7	-99
79.3	1.7	0.4	637.6	-99
82.2	1.9	0.5	637.5	-99
84.4	1.1	0.9	637.7	-99
83.5	0.8	1.3	637.7	45
86.2	1.2	0.9	637.6	45
86.9	1.3	1.1	637.5	135
86.7	1.5	2.1	637.5	45
76	1.6	2.7	637.4	45
61.1	1.5	2.2	637.3	45
49.4	1.9	2.7	637.2	0
43.1	1.9	2.8	637.2	0
43.7	1.2	2.2	637.4	0
59.2	-0.9	0.9	637.6	270
63.9	-1.8	0.5	637.7	-99
65	-2.3	0.1	637.8	-99
64.1	-2.4	0.1	637.9	-99
61.2	-1.9	0.1	637.9	-99
62.7	-1.7	0.1	638	-99
62.7	-1.6	0.3	638	-99
60.6	-1.5	0.3	638.2	-99
59.4	-1.5	0.3	638.2	-99
59.1	-1.5	0.8	638.2	-99
57.8	-1	0.1	638	-99
56.9	-0.8	0.1	637.8	-99
54.6	0.2	0.1	637.8	-99
51	1.8	0.1	637.8	-99
46.9	3.7	0.2	637.8	-99
44.3	5.2	0.6	637.9	-99
41.7	6.6	2.6	638	315
39.9	7.7	1.6	638.1	315
38.2	8.8	2.7	638.3	315
37.5	9.6	2.7	638.4	315
35.4	10.9	2.9	638.4	315
34.5	12.1	3.4	638.3	315
37.3	12.4	4.1	638.3	315
39.7	13	6	638.3	315
36.9	14.1	4.7	638.2	315
35.9	14.9	5.3	638.1	315
34.4	15.5	6.8	637.9	315
30.7	15.9	5.7	637.7	315
28.6	16.8	6.2	637.5	315
28.1	16.5	7	637.3	315
26.8	17.3	7.3	637.1	315
23.9	17.4	8.5	636.9	315
22.9	16.9	9.3	636.6	315
21.9	17.6	9.5	636.4	315
21.4	18	11.3	636.1	315
19.7	17.6	11	635.8	315
17.7	17.7	11.2	635.6	315
17.6	17.7	12.3	635.3	315
16.9	17.5	12	635.1	315
16.8	17.8	10.5	634.9	315
14.9	17.8	11.6	634.7	315
13.5	17.4	11.2	634.4	315
12.6	17.2	11.4	634.4	315
13	17.5	13.2	634.2	315
13	17.4	12.9	634.1	315
12.9	17.2	12	634	315
12	17.3	13.1	634	315
11.5	17.3	11.8	634	315
11.1	16.8	12.6	634	315
10.4	16.8	11.4	634	315
10.6	16.6	9.8	634.2	0
11.9	16.6	7.8	634.2	0
12.2	16.5	6.6	634.4	0
12.1	15.3	7.9	634.7	0
12.7	13.8	5.1	635.6	0
14	13	4.6	635.8	45
14.7	12.4	3.1	635.9	45
15.1	12	2.8	635.9	45
16.5	11.9	2.9	635.9	45
18.7	11.5	3.3	635.9	45
20	11.1	2.2	636	90
24.9	10.7	2.9	636	90
26	10.6	3.7	635.9	135
28.7	10.3	3.7	636	90
31	10	3.9	636	90
35.1	9.7	4.5	636.1	90
42.3	8.8	3.8	636.3	90
48.4	8.6	4.4	636.4	90
54.7	8.1	4.1	636.4	90
59.2	7.8	3.8	636.4	90
59.5	7.5	2.9	636.4	90
63.5	7.2	3.4	636.5	90
62.6	5.9	0.4	636.7	-99
67.3	4.9	0.1	636.9	-99
71.9	4.8	0.4	636.9	-99
74.7	5.4	0.6	636.9	90
76	5.3	0.7	636.9	90
75.4	4.9	0.5	636.8	-99
80.1	3.7	0.2	636.8	-99
80.8	3.9	0.1	636.8	-99
82.4	3.6	0.1	636.8	-99
83.8	3.4	0.1	636.7	-99
84.7	3.4	0.2	636.6	-99
86.2	3.3	0.5	636.6	-99
84.9	2.5	0.1	636.6	-99
87.9	1.5	0.1	636.6	-99
90	2	0.2	636.5	-99
88.8	1.8	0.1	636.5	-99
88.9	1.1	0.8	636.5	0
90.5	1.7	2.7	636	90
87.9	3	3.8	635.7	90
92	3.1	4.8	635.6	90
94.7	2.8	4.2	635.6	90
96.9	2.2	1.7	635.7	90
97.4	0.8	0.7	635.9	-99
97.1	-0.1	0.4	636	-99
95.8	-1	0.2	636.2	-99
96	-1.3	0	636.2	-99
97.7	-1	0.1	636.1	-99
98.2	-0.7	0.1	636.2	-99
98.5	-0.6	1.6	636.2	90
99.9	-0.1	2.8	636.1	90
99.9	0.4	4	636.2	90
99.9	0.5	4.1	636.3	90
99.9	0.4	3.8	636.4	90
99.9	0.1	3.1	636.5	90
99.9	-0.1	2.5	636.5	90
99.9	0.2	0.5	636.2	-99
99.9	0.7	0.2	636.3	-99
98.5	1.2	1.4	636.2	180
93.8	2.5	0.1	636.1	-99
86.2	4.2	0.2	636.2	-99
74.1	5.7	0.1	636.2	-99
65	7.2	0.1	636.2	-99
52.7	9.6	0.1	636.2	-99
45.2	11.5	0.9	636.4	-99
45.4	11.8	2.4	636.4	0
42.5	12.7	2	636.5	315
40.5	13.4	4.4	636.4	315
45.6	13.8	2.6	636.4	90
54.3	12.6	4.1	636.2	90
52.2	13.1	4	636.1	90
48	13.8	3.7	635.9	90
47	14.4	4.6	635.8	90
44.9	14.7	3.8	635.7	270
41.1	15.6	3.8	635.5	90
41.2	15.8	4.2	635.3	90
39.9	16.4	3.9	635.1	90
43.3	15.6	6.3	634.8	90
45.2	15.5	6.8	634.6	90
44.6	15.5	7	634.4	90
41.5	15.8	7.1	634.3	135
38.1	16.5	6.1	634.1	135
34.9	17.1	6.3	633.8	90
33.5	17	7.4	633.6	90
