1.4	1.79914	2.02392	2.19827	0.791908	0.789181	0.00155316	0.00174459
1.2	1.54212	1.73479	1.88423	0.792999	0.79018	0.00155675	0.00174933
0.9	1.15659	1.30109	1.41317	0.794375	0.791387	0.00156141	0.00175707
0.2	0.257019	0.289131	0.314039	0.796482	0.793487	0.00156907	0.00176105
0.1	0.12851	0.144566	0.157019	0.799743	0.796848	0.00158108	0.00176409
0.1	0.12851	0.144566	0.157019	0.800728	0.797735	0.00158455	0.00176919
0.1	0.12851	0.144566	0.157019	0.801877	0.799014	0.00158888	0.00176739
0.2	0.257019	0.289131	0.314039	0.804311	0.801563	0.00159784	0.00176882
1.9	2.44168	2.74675	2.98337	0.804562	0.801826	0.00159829	0.00176887
1.1	1.41361	1.59022	1.72721	0.807011	0.804366	0.00160733	0.00177129
0.1	0.12851	0.144566	0.157019	0.807468	0.804752	0.00160931	0.00177475
0.1	0.12851	0.144566	0.157019	0.808052	0.805253	0.00161153	0.00177888
1.1	1.41361	1.59022	1.72721	0.806178	0.80328	0.00160466	0.00177785
0.1	0.12851	0.144566	0.157019	0.806594	0.8037	0.00160599	0.00177862
1.4	1.79914	2.02392	2.19827	0.806343	0.80346	0.00160554	0.00177778
1.5	1.92765	2.16848	2.35529	0.805636	0.802773	0.00160311	0.00177557
1.3	1.67063	1.87935	2.04125	0.805636	0.802718	0.00160311	0.00177737
2	2.57019	2.89131	3.14039	0.806091	0.802923	0.00160509	0.00178675
2.9	3.72678	4.1924	4.55356	0.805259	0.801813	0.00160243	0.00179407
3.1	3.9838	4.48153	4.8676	0.804679	0.801182	0.00160023	0.00179438
3.2	4.11231	4.6261	5.02462	0.804679	0.801171	0.00160023	0.00179477
2.8	3.59827	4.04784	4.39654	0.804843	0.801354	0.0016011	0.00179458
1.6	2.05616	2.31305	2.51231	0.805133	0.801648	0.0016022	0.00179514
0	0	0	0	0.808758	0.805563	0.00161573	0.00179414
0.1	0.12851	0.144566	0.157019	0.811993	0.808989	0.00162807	0.00179588
0.2	0.257019	0.289131	0.314039	0.814658	0.811808	0.00163828	0.00179769
0.1	0.12851	0.144566	0.157019	0.814828	0.811985	0.00163918	0.00179802
0.1	0.12851	0.144566	0.157019	0.814701	0.811855	0.00163895	0.00179789
0.2	0.257019	0.289131	0.314039	0.815169	0.812374	0.001641	0.00179753
0.1	0.12851	0.144566	0.157019	0.814744	0.811936	0.00163963	0.00179694
0.1	0.12851	0.144566	0.157019	0.81432	0.811489	0.00163826	0.00179667
0	0	0	0	0.813302	0.810413	0.00163461	0.00179605
0.1	0.12851	0.144566	0.157019	0.814193	0.811356	0.00163802	0.00179665
0.1	0.12851	0.144566	0.157019	0.81449	0.811663	0.00163916	0.0017971
0.1	0.12851	0.144566	0.157019	0.815085	0.812294	0.00164145	0.0017975
0.1	0.12851	0.144566	0.157019	0.815085	0.812321	0.00164145	0.00179657
0.2	0.257019	0.289131	0.314039	0.815383	0.81265	0.00164259	0.00179632
0.1	0.12851	0.144566	0.157019	0.815681	0.812982	0.00164374	0.00179597
0	0	0	0	0.816405	0.813773	0.00164627	0.00179556
0.1	0.12851	0.144566	0.157019	0.816405	0.8138	0.00164627	0.00179465
0.1	0.12851	0.144566	0.157019	0.816107	0.813441	0.00164512	0.00179588
0.2	0.257019	0.289131	0.314039	0.815085	0.812392	0.00164145	0.00179417
0.1	0.12851	0.144566	0.157019	0.815936	0.813279	0.0016442	0.001795
0.1	0.12851	0.144566	0.157019	0.81666	0.814079	0.00164673	0.0017943
0.2	0.257019	0.289131	0.314039	0.816831	0.814289	0.00164765	0.00179357
0.1	0.12851	0.144566	0.157019	0.815426	0.812918	0.00164327	0.00178903
0.2	0.257019	0.289131	0.314039	0.813515	0.811006	0.00163619	0.00178409
