67.9	4.7	0.2	641.5	0.529543	0.804297	0.00321719	0.00211817	0.00682786	0.00449541	0.00972011	0.00639964	0.0124548	0.00820014
67.6	4.7	1.9	641.7	0.531008	0.804548	2.7592	1.82109	5.85586	3.86491	8.33638	5.50207	10.6818	7.05005
68.9	3.9	1.1	641.8	0.542651	0.806997	0.537057	0.361134	1.1398	0.766437	1.62261	1.0911	2.07912	1.39807
71.7	3.7	0.1	641.7	0.536016	0.807454	0.000403727	0.000268008	0.000856832	0.000568796	0.00121978	0.000809735	0.00156296	0.00103755
74.9	3.5	0.1	641.7	0.528256	0.808038	0.000404019	0.000264128	0.000857452	0.00056056	0.00122066	0.000798011	0.00156409	0.00102253
74.5	4.1	1.1	641.6	0.516491	0.806163	0.536502	0.343724	1.13862	0.729489	1.62094	1.0385	2.07698	1.33067
74.9	4	0.1	641.7	0.517287	0.80658	0.00040329	0.000258644	0.000855905	0.000548921	0.00121846	0.000781442	0.00156127	0.0010013
74.6	4	1.4	641.5	0.518195	0.806329	1.10628	0.710963	2.34787	1.50888	3.34242	2.14804	4.28279	2.75237
73.1	4.2	1.5	641.4	0.519493	0.805622	1.35949	0.876644	2.88525	1.86051	4.10742	2.64861	5.26302	3.39378
74.5	4.2	1.3	641.4	0.514012	0.805622	0.884975	0.564642	1.87819	1.19834	2.67378	1.70596	3.42603	2.18592
82	4	2	641.3	0.48936	0.806077	3.22431	1.95744	6.84297	4.15428	9.74162	5.91402	12.4824	7.57789
88	4.2	2.9	641.1	0.460789	0.805245	9.81956	5.6191	20.8401	11.9254	29.6679	16.977	38.0148	21.7534
88.1	4.4	3.1	641.1	0.455197	0.804665	11.9859	6.78039	25.4377	14.3901	36.213	20.4856	46.4013	26.2491
88.4	4.4	3.2	641.1	0.454007	0.804665	13.1836	7.43845	27.9797	15.7867	39.8318	22.4738	51.0382	28.7967
88.5	4.3	2.8	641	0.456102	0.804829	8.8338	5.00618	18.748	10.6246	26.6896	15.1252	34.1986	19.3806
89	4.2	1.6	641	0.456749	0.805119	1.64888	0.935423	3.49944	1.98525	4.98178	2.8262	6.38338	3.62133
88.4	3	0	641.1	0.48943	0.808744	0	0	0	0	0	0	0	0
89.5	1.9	0.1	641.1	0.511855	0.811978	0.000405989	0.000255928	0.000861633	0.000543157	0.00122662	0.000773236	0.00157172	0.000990781
90.3	1	0.2	641.1	0.529856	0.814644	0.00325858	0.00211942	0.0069157	0.00449807	0.00984515	0.00640343	0.012615	0.00820499
90.7	0.9	0.1	641	0.530716	0.814814	0.000407407	0.000265358	0.000864643	0.000563171	0.0012309	0.000801728	0.00157721	0.00102729
90.8	0.9	0.1	640.9	0.530276	0.814687	0.000407344	0.000265138	0.000864508	0.000562704	0.00123071	0.000801062	0.00157696	0.00102644
90.4	0.7	0.2	640.8	0.535851	0.815155	0.00326062	0.00214341	0.00692003	0.00454896	0.00985133	0.00647588	0.0126229	0.00829783
90.2	0.8	0.1	640.7	0.534127	0.81473	0.000407365	0.000267064	0.000864553	0.000566791	0.00123077	0.000806881	0.00157704	0.00103389
90.3	0.9	0.1	640.6	0.531461	0.814306	0.000407153	0.00026573	0.000864103	0.000563961	0.00123013	0.000802852	0.00157622	0.00102873
90.3	1.2	0	640.5	0.52458	0.813288	0	0	0	0	0	0	0	0
90.5	0.9	0.1	640.5	0.530707	0.814179	0.000407089	0.000265353	0.000863968	0.000563161	0.00122994	0.000801714	0.00157598	0.00102727
